system:index,CHILI,EVH,rdnbr,Aspect,Burning.Index,ERC,FM100,FM1000,mTPI,Max Gust,Slope,struccond
1864_0,151,11,391.3761505,301.01547,52,64,7.5,10.5,73,28.64999962,21.542841,4
1865_0,238,11,407.2518299,207.00641,37,53,9.1,12.7,46,34.77000046,21.657133,4
1866_0,214,11,1102.278135,184.20917,42,54,8.8,12.6,-98,29.05999947,13.903702,4
1867_0,26,11,276.4864791,22.396858,37,53,9.3,12.9,25,36.14999771,39.20764,4
1868_0,83,11,1445.432573,332.7836,48,59,8.3,11.4,-105,29.92000008,33.58734,4
1869_0,199,10,41.89204551,238.34532,46,64,7.2,10.9,-43,24.8599987,7.14838,4
1870_0,205,10,98.81427123,218.05312,39,55,8.5,12.5,57,35.63000107,7.294472,4
1871_0,31,10,271.6109924,8.595435,46,60,8,11.3,-125,30.4299984,36.904995,4
1872_0,216,11,545.3154456,167.88371,50,61,7.8,11.2,99,24.93999863,19.656193,4
1873_0,42,11,1019.952092,353.77887,44,55,8.8,12.4,-88,25.3599987,36.68688,4
1874_0,209,11,1260.865999,240.92986,37,53,9.6,12.4,-17,30.19999886,10.34012,4
1875_0,44,10,343.7171828,340.8512,44,57,8.7,12,-22,24.18000031,32.692703,4
1876_0,174,10,991.2865287,38.10703,54,75,6.7,8.5,2,18.84000015,1.9152185,4
1877_0,250,11,1120.266849,217.2401,62,78,6.1,8,-53,21,39.987526,4
1878_0,138,10,71.40245025,93.56984,44,57,9.3,11.6,8,21.06999969,22.052166,4
1879_0,206,10,1300.353202,232.08441,60,74,7.2,8.5,108,22.37999916,15.767731,4
1880_0,196,11,411.9394733,133.0323,45,55,9.5,11.8,-21,28.18000031,29.910429,4
1881_0,198,10,50.17445273,197.16971,49,58,9.1,11,69,17.65999985,6.0463786,4
1882_0,88,11,1303.422459,32.708984,50,62,7.8,10.9,-6,26.01000023,26.332691,4
1883_0,231,11,1098.453476,210.17079,37,53,9.6,12.4,-2,33.29000092,21.926846,4
1884_0,174,10,810.8055232,301.29333,33,47,10.1,13.7,30,36.18000031,5.7315135,4
1885_0,137,11,369.9875778,303.43945,37,47,11.1,13.4,16,18.77000046,37.093327,4
1887_0,183,11,1117.772699,133.38701,61,78,6.6,7.9,-84,22.64999962,27.288034,4
1888_0,99,11,666.4659865,359.3167,62,77,6.5,8,144,24.32999992,25.817568,4
1889_0,231,11,1217.900313,237.5723,43,58,8.1,11.8,-54,33.65999985,32.10529,4
1890_0,223,10,43.97804526,221.13599,51,64,7.5,10.8,39,16.85000038,16.914354,4
1891_0,197,10,26.53403766,250.2461,36,51,10,12.4,45,34.95000076,9.982526,4
1892_0,180,11,1004.477909,112.467445,54,75,6.8,8.5,79,17.29999924,4.0788484,4
1893_0,134,11,29.45760485,298.7495,44,55,8.8,12.4,-35,22.92000008,21.414799,4
1894_0,31,10,409.9028673,357.38046,44,55,8.8,12.4,-44,24.71999931,36.124043,4
1895_0,135,12,1084.031684,72.98432,45,58,8.9,11.4,-6,25.95999908,15.25133,4
1896_0,221,10,1305.036443,236.82408,45,55,8.6,12.3,62,28.52999878,37.860985,4
1897_0,163,9,251.1662749,57.747295,34,49,10,13.3,-21,34.30999756,7.565098,4
1898_0,184,10,709.4641081,233.4604,43,54,9.4,12.7,-69,23.76999855,2.6256235,4
1899_0,131,11,970.1805107,306.9663,40,53,10.4,12.3,-32,21.56999969,26.211716,4
1900_0,207,10,47.7477913,263.52252,47,60,8.2,11.3,16,21.38999939,25.898804,4
1901_0,230,10,1349.579308,231.21184,44,57,8.9,11.7,6,18.93000031,23.574594,4
1902_0,238,11,490.9270057,174.9804,61,77,6.6,8,-42,24.22999954,28.188467,4
1903_0,202,10,273.4398051,242.58006,37,53,9.1,12.7,48,34.77000046,11.029087,4
1904_0,60,11,75.29756915,17.123869,41,58,8.3,12,25,33.32999802,35.639233,4
1905_0,41,11,908.4163876,32.25816,43,55,8.7,12.3,139,26.51999855,30.228775,4
1906_0,182,11,4.172984085,292.2843,49,60,8.1,11.5,16,28.12999916,19.420574,4
1907_0,199,11,58.83313883,204.49203,44,57,9.1,11.8,-102,27.65999985,6.0531983,4
1908_0,143,11,120.4133311,12.620284,49,60,8,11.3,-17,31.28999901,15.891692,4
1909_0,197,11,1028.90667,167.41891,41,53,8.9,12.7,94,31.1799984,41.932858,4
1910_0,214,11,1434.513727,243.78484,61,75,6.4,8.5,-32,20.81999969,14.482169,4
1911_0,165,10,603.3355701,100.133835,46,60,8.2,11.5,-32,20.53999901,13.110002,4
1912_0,44,10,996.7053035,32.374912,40,53,10.6,12.1,31,15.75999928,39.80616,4
1913_0,170,11,555.0853453,1.0760517,34,46,11,13.1,17,19.13999939,2.5791733,4
1915_0,182,10,1070.758908,12.689174,62,77,6,8.2,-108,18.20999908,8.378229,4
1916_0,234,10,779.5124636,229.2766,48,62,7.8,10.9,64,30.25,26.136187,4
1917_0,236,11,29.52201772,182.47484,51,69,6.9,10,72,34.46999741,26.462605,4
1918_0,102,11,914.1377147,309.45535,62,80,5.6,7.8,-56,24.22999954,36.917244,4
1919_0,146,10,417.459445,1.71662,62,79,5.5,8,8,25.59999847,9.685552,4
1920_0,228,11,950.7405782,181.18811,61,79,5.9,8,-12,22.80999947,19.186014,4
1921_0,72,11,618.9254446,335.92276,62,80,5.6,7.8,-56,24.22999954,30.293888,4
1922_0,177,12,169.3294212,296.96082,33,47,10.4,13.6,48,36.54999924,5.716566,4
1923_0,163,11,240.4127804,345.91727,62,79,5.5,8,8,25.59999847,7.899567,4
1924_0,227,10,61.5823378,227.06433,36,50,9.5,13.2,2,34.09000015,21.219944,4
1925_0,207,12,1041.12093,258.88953,61,77,6.6,8,-96,23.03999901,24.733536,4
1926_0,185,10,423.3265878,313.52252,37,47,11.1,13.4,29,18.77000046,14.73855,4
1927_0,174,10,700.1651686,81.82538,42,53,9.5,12.6,-33,18.98999977,3.8820355,4
1928_0,223,10,114.1527227,217.74669,62,76,6.8,8.3,-25,17.3599987,16.76872,4
1929_0,111,10,1240.63497,5.2446733,44,57,8.8,12.1,-12,26.22999954,20.675476,4
1930_0,176,11,1314.28074,332.60825,62,77,6,8.2,-27,20.42000008,7.694833,4
1931_0,217,10,6741.141374,154.82683,57,73,6.5,9.1,-60,20.40999985,39.90922,4
1932_0,120,11,87.85406467,359.71088,40,54,8.8,12.6,24,29.89999962,17.279568,4
1933_0,243,11,1297.122443,216.98438,50,66,7.7,10.2,62,27.87999916,27.78965,4
1934_0,190,10,883.8540662,255.99826,47,66,7.2,10.5,-4,33.11000061,6.510155,4
1935_0,115,11,30.15708272,32.236897,63,81,5.9,7.4,-83,27.22999954,20.236042,4
1936_0,145,10,597.0041845,357.8429,41,53,10.2,12.4,-56,19.18999863,16.51216,4
1937_0,233,10,1194.445843,234.31964,49,59,8.4,11.3,131,23.47999954,26.133944,4
1938_0,71,11,169.6453639,33.990536,50,66,7.7,10.2,-72,35.75999832,27.039747,4
1939_0,64,11,1268.76707,61.128452,43,55,8.7,12.3,77,29.05999947,34.23995,4
1940_0,220,10,685.3015721,230.61565,49,63,7.8,10.7,51,23.12999916,16.855011,4
1941_0,222,10,782.645147,240.98273,49,59,8.2,11.4,157,27.23999977,14.000396,4
1942_0,240,11,1349.934647,211.64749,53,72,6.8,9.1,1,16.55999947,25.174042,4
1943_0,106,10,1201.456296,77.69426,61,75,6.2,8.6,-23,15.82999992,34.137886,4
1944_0,249,10,882.4591812,216.91069,59,70,6.9,9.5,53,15.75999928,29.004196,4
1945_0,188,10,999.6393435,137.40921,51,72,6.7,9.2,35,16.82999992,12.685047,4
1946_0,228,10,21.62617327,163.7213,51,67,7.2,10.2,120,35.84000015,38.43571,4
1947_0,168,10,653.6189208,162.75363,44,58,8.6,11.9,11,30.6799984,22.954327,4
1948_0,162,11,1049.71336,121.81059,49,59,8.4,11.3,-13,23.47999954,35.50429,4
1949_0,83,11,1023.61056,49.88372,42,55,9.4,11.8,27,22.93999863,30.39826,4
1950_0,239,10,1306.992431,219.93967,59,73,7,8.7,44,20.42000008,23.368979,4
1951_0,56,11,149.0034184,8.406911,47,61,8.1,11.2,-31,22.93999863,36.690483,4
1952_0,185,10,1497.870845,111.98805,61,78,6.2,8,17,24.45999908,15.536265,4
1953_0,151,11,801.2568725,48.13197,47,55,9.8,11.4,7,19.28999901,6.419406,4
1954_0,229,10,56.88799482,181.32803,61,77,6.5,8,49,23.75,23.264856,4
1955_0,172,11,1201.951759,97.901215,61,78,6.6,7.9,-78,22.64999962,11.56485,4
1956_0,107,11,334.1014026,41.21091,37,53,8.8,13,65,33.72999954,20.827578,4
1957_0,133,10,1322.426285,359.1069,40,53,10.3,12.3,28,17.02999878,16.512281,4
1958_0,116,10,96.10075146,10.2332945,40,57,8.4,12.1,49,31.76999855,20.062338,4
1959_0,180,10,1270.838364,333.24353,50,69,7.1,9.7,2,31.38999939,0.73695725,4
1960_0,158,10,899.3490471,318.0966,51,66,7.2,10.5,14,26.36999893,13.326787,4
1961_0,150,11,1372.965344,49.431828,61,75,6.4,8.5,-10,18.80999947,10.322138,4
1962_0,156,10,761.5371759,335.42026,59,70,6.9,9.5,6,19.25,12.015752,4
1963_0,178,11,163.0574271,278.878,43,59,8.4,11.7,6,28.38999939,28.1656,4
1964_0,191,10,1414.43332,130.64389,62,76,5.8,8.6,-4,20.79999924,7.990306,4
1965_0,170,10,49.11862867,86.99216,46,58,9.1,11.1,-26,20.22999954,5.1676116,4
1966_0,248,11,1170.467574,185.3525,41,51,10.3,13.1,48,11.94999981,37.8683,4
1967_0,100,1,977.1712694,335.5446,57,73,6.5,9.1,-46,18.60000038,31.099834,4
1968_0,181,10,1454.867534,116.67828,63,79,6,7.8,42,27.81999969,13.804938,4
1969_0,185,10,1013.373314,127.430466,35,49,10.5,12.9,36,27.55999947,7.6191564,4
1970_0,74,10,1219.458725,32.90915,65,67,7.5,9.6,149,25.56999969,27.423922,4
1971_0,177,11,1134.645338,339.13223,39,51,10.8,12.8,-25,18.6099987,8.044971,4
1973_0,149,11,1187.124613,97.28341,46,64,7.2,10.9,39,28.14999962,21.106867,4
1974_0,173,10,1231.79492,281.22974,41,53,9.8,12.3,41,28.38999939,28.248194,4
1976_0,222,10,1062.883816,183.78096,46,58,8.5,11.7,-81,27.04999924,17.929407,4
1977_0,180,10,816.4604464,287.52496,35,46,11.2,13.4,49,21.86999893,10.645963,4
1978_0,197,10,41.09680601,244.2096,50,65,7.5,10.5,58,23.75,8.371619,4
1979_0,170,10,466.4340163,124.49404,39,54,9.2,12.1,11,33.29000092,31.491314,4
1980_0,216,10,107.8155968,222.88342,39,54,8.6,12.8,-20,33.88999939,14.021442,4
1981_0,180,11,655.0066552,266.09116,34,46,11.2,13.1,-6,23.3599987,3.5746875,4
1982_0,248,10,1164.405732,231.493,44,57,9.1,11.8,-36,27.65999985,41.175274,4
1983_0,95,10,939.4233679,63.723072,45,59,8.4,11.4,-36,31.56999969,28.493845,4
1984_0,152,11,699.3525633,105.54856,39,53,8.8,12.8,42,30.38999939,26.661575,4
1985_0,253,10,1363.648679,202.1038,45,55,8.9,12,206,25.13999939,37.357967,4
1986_0,246,10,845.5694682,193.46051,66,83,5.2,7.3,-65,20.17000008,30.273699,4
1987_0,75,11,1083.911741,338.3436,57,73,6.5,9.1,-35,18.60000038,36.482258,4
1988_0,154,11,317.3255376,274.02286,51,62,7.7,10.9,-21,31.51999855,35.601143,4
1989_0,195,11,302.8844309,281.2966,66,83,5.2,7.3,73,20.26000023,15.866287,4
1990_0,79,10,1312.129741,52.598507,44,58,8.6,11.9,-18,30.76000023,30.130573,4
1991_0,228,10,1079.206158,159.7365,64,83,5.2,7.4,3,26.86999893,30.045218,4
1992_0,70,10,1141.646303,85.62528,45,59,8.4,11.4,90,31.56999969,43.56413,4
1993_0,107,10,1272.124282,72.0813,61,78,6.2,8,104,27.81999969,24.723381,4
1994_0,234,10,360.7510207,205.15872,43,54,9.4,12.5,-63,20.75,22.996859,4
1995_0,172,11,930.1274453,321.34174,39,51,10.8,12.8,-20,14.81999969,7.0717287,4
1996_0,226,11,67.64608989,178.40834,41,56,8.4,12.1,-79,34.32999802,20.262138,4
1997_0,166,10,183.3998003,308.96667,43,59,8.4,11.7,16,29.9299984,10.659377,4
1998_0,0,11,497.0181345,350.3457,48,62,7.8,10.9,139,35.75999832,47.93132,4
1999_0,182,11,79.14630844,283.4974,36,50,9.6,13.3,8,32.61000061,8.069423,4
2001_0,143,10,784.3381156,305.49576,41,53,10.2,12.4,-46,16.21999931,37.51162,5
2002_0,185,11,1167.503033,280.21503,41,51,10.3,13.1,103,11.94999981,28.948843,5
2003_0,192,10,457.8819473,354.26236,34,46,11.2,13.1,-49,28.14999962,21.000418,5
2004_0,89,11,125.9638109,272.88977,51,67,7.2,10.2,162,25.89999962,19.974337,5
2005_0,180,11,1270.648196,269.3195,46,60,8,11.3,48,30.4299984,36.656918,5
2006_0,183,11,525.134396,280.4803,34,45,11.5,13.5,1,25.07999992,11.398799,5
2007_0,125,11,91.51386768,62.362457,47,56,9.5,11.4,-25,17.26000023,17.692358,5
2008_0,201,11,1237.481477,251.51065,42,54,9.7,12.4,-32,24.51000023,21.514915,5
2009_0,234,11,1199.214585,206.66913,47,66,7.2,10.5,46,33.11000061,22.24324,5
2010_0,239,11,58.72535816,227.2828,42,59,8.2,11.5,54,38.34999847,34.198128,5
2011_0,74,11,1211.970656,65.92952,48,62,7.8,11.1,63,28.80999947,33.60169,5
2012_0,137,11,52.80993852,31.683887,62,77,6.5,8,15,24.35000038,12.736015,5
2013_0,80,11,1097.328619,308.80557,51,62,7.8,10.9,-8,28.34999847,39.610973,5
2014_0,208,12,490.3609132,221.81586,47,55,9.8,11.4,0,23.32999992,10.438299,5
2015_0,183,10,379.7319746,103.08578,59,73,6.6,8.7,9,16.21999931,6.2207336,5
2016_0,208,11,683.7970762,150.52196,61,79,5.9,8,-34,25.39999962,10.436634,5
2017_0,53,11,1054.092031,15.4572735,45,57,9,11.5,-26,24.23999977,33.865467,5
2018_0,184,11,874.5123826,285.54877,41,54,9.9,11.6,-25,13.67999935,1.9118214,5
2019_0,230,10,798.8548928,181.2755,61,75,6.4,8.6,-77,14.81999969,22.173977,5
2020_0,81,11,123.2058948,40.597282,49,62,8,11.2,0,20.10000038,28.672832,5
2021_0,92,11,1117.797096,312.6278,50,61,8.2,11,55,31.69999886,36.019028,5
2022_0,163,11,664.8150851,110.98088,46,58,9.1,11.1,-46,20.22999954,22.826921,5
2023_0,226,10,54.26700148,170.9323,61,76,6.8,8.1,52,20.85000038,23.662275,5
2024_0,235,11,1027.138012,220.84435,50,62,7.8,10.9,8,29.63999939,25.560127,5
2025_0,118,11,284.494313,331.01407,44,55,8.8,12.4,-75,24.71999931,24.735989,5
2026_0,204,11,1096.968568,133.44347,41,54,8.8,12.4,0,26.40999985,10.745485,5
2027_0,169,11,934.0813748,271.89465,41,53,9.8,12.3,12,28.38999939,33.02653,5
2028_0,64,11,514.7355224,312.2639,42,60,8.7,10.7,38,29.64999962,49.461697,5
2029_0,146,11,969.4018497,94.01067,61,75,6.4,8.6,-25,14.8399992,26.509945,5
2030_0,214,11,275.5903944,167.50253,54,75,6.8,8.3,-15,20.8599987,15.812209,5
2031_0,207,11,999.0652606,216.36456,62,76,5.8,8.6,-7,22.71999931,9.789298,5
2032_0,47,10,868.6719127,14.223187,35,46,11.2,13.4,34,21.05999947,34.4967,5
2033_0,154,11,778.946212,22.928293,51,69,7.3,9.4,3,25.59999847,7.698211,5
2035_0,171,11,629.5093673,118.615204,49,60,8.2,11.4,-30,25.51000023,19.852648,5
2036_0,249,10,1190.033795,219.11368,61,74,6.4,8.8,-91,20.3599987,40.43904,5
2037_0,190,11,1194.721338,123.20885,61,79,5.9,8,-29,23.75,21.91536,5
2038_0,183,11,1086.26793,269.47873,37,53,9.6,12.4,-8,31.15999985,4.6935062,5
2040_0,182,11,1193.888054,117.75534,47,60,8.2,11.3,-79,21.5,9.649857,5
2041_0,103,10,89.5654335,33.921997,44,56,9,12.2,43,18.35000038,22.627398,5
2042_0,183,10,1200.115504,125.01559,61,79,5.9,8,-61,23.75,30.126236,5
2043_0,185,11,951.8471234,69.78776,41,54,8.8,12.4,-55,26.40999985,3.8708045,5
2044_0,192,11,586.8826764,143.14526,50,67,7.1,10,-12,25.73999977,11.6946,5
2045_0,68,11,688.9613636,340.36594,45,55,8.6,12.3,148,28.52999878,42.502556,5
2046_0,121,11,128.6030662,346.4362,54,75,6.8,8.5,-52,17.29999924,20.001343,5
2047_0,76,10,1076.875271,41.441673,41,53,9.8,12.3,63,27.68999863,23.730799,5
2048_0,213,11,1322.93057,229.89345,45,55,8.6,12.3,46,28.52999878,28.597933,5
2049_0,98,11,1025.995593,71.404945,61,65,8.1,10.3,-4,22.98999977,32.37571,5
2050_0,82,11,206.4741798,59.67486,60,67,7.4,9.7,-68,25.97999954,30.538866,5
2051_0,215,11,1339.019309,157.74478,38,49,10.5,12.8,33,17.47999954,30.892595,5
2052_0,224,11,24.58309701,157.96313,51,67,7.2,10.2,62,35.84000015,37.829796,5
2053_0,180,11,1325.824833,123.753975,54,75,6.8,8.5,29,16.25,17.214828,5
2054_0,218,8,708.2348747,182.94086,52,71,7.1,9.4,-34,15.15999985,16.110397,5
2055_0,115,10,1043.680017,39.0919,62,77,6,8.2,0,20.42000008,19.194025,5
2056_0,182,10,970.0807069,121.351616,32,46,11,13.6,30,29.71999931,2.5280542,5
2057_0,101,11,1053.001943,67.47908,41,54,9.9,11.6,-71,16.89999962,30.477236,5
2058_0,245,10,551.8697948,212.03374,51,62,7.8,10.9,-61,27.26999855,30.852348,5
2059_0,147,11,973.9922393,320.81613,45,58,8.3,11.9,-23,29.97999954,21.285067,5
2060_0,69,11,663.8731059,61.376873,42,54,9.7,12.4,4,23.93000031,37.397964,5
2061_0,174,11,165.6454327,298.3694,49,66,7.3,10.4,33,19.02000046,11.349126,5
2062_0,210,11,929.3913861,240.78526,62,77,6,8.2,45,23.45999908,10.866833,5
2063_0,184,10,890.787536,283.58157,62,76,6.8,8.3,-20,19.76000023,20.550665,5
2064_0,182,10,1285.763107,113.08917,61,74,6.4,8.8,-39,20.3599987,13.322865,5
2065_0,11,11,42.49178688,358.91125,49,66,7.4,10.2,-103,32.75999832,44.839535,5
2066_0,112,11,51.45965705,33.465744,50,63,7.6,10.9,40,29.75,20.61385,5
2068_0,178,11,-34.40760734,3.890086,51,66,7.2,10.5,-54,29.9299984,6.160107,5
2069_0,69,11,915.0126015,48.660137,38,50,10.8,12.8,23,17.63999939,32.29395,5
2070_0,98,11,408.8039943,348.86877,44,55,8.8,12.4,-25,25.3599987,26.397593,5
2072_0,73,11,1305.625956,75.74673,48,62,7.8,11.1,-55,28.80999947,37.933537,5
2073_0,208,11,1072.140737,238.61208,49,59,8.2,11.4,59,32.38999939,15.701484,5
2074_0,153,10,603.847117,10.847613,34,45,11.5,13.5,-20,25.07999992,7.2706776,5
2075_0,239,11,958.2637687,200.65858,43,55,9.4,12.1,-17,15.13000011,24.252073,5
2076_0,227,12,494.3731952,260.03766,49,60,8.1,11.5,47,26.18000031,25.278717,5
2077_0,234,8,1063.980491,234.4109,50,68,7,10,-80,32.75999832,28.419603,5
2079_0,72,11,618.4294699,73.85748,45,57,8.4,12.2,27,27.01000023,37.416588,5
2080_0,210,11,1039.517424,275.9038,45,55,9.6,11.8,1,28.18000031,14.570781,5
2081_0,72,11,510.9904591,34.995712,52,72,6.8,9.3,-26,17.40999985,30.371258,5
2082_0,164,11,976.7187347,106.12288,59,70,6.9,9.5,-54,22.94999886,19.25661,5
2083_0,146,11,408.3217416,314.21402,50,62,7.8,10.9,7,27.45999908,24.87792,5
2084_0,238,10,974.3123686,185.11818,46,58,8.6,11.5,77,24,24.55029,5
2085_0,34,11,715.2080743,23.75176,61,76,6.8,8.1,-95,23.03999901,38.917507,5
2086_0,123,10,377.5827037,103.07026,67,68,7.3,9.7,31,25.54999924,33.650642,5
2088_0,47,11,984.386837,323.452,44,58,8.6,11.7,29,30.6799984,43.820698,5
2089_0,213,11,1286.465381,274.7081,61,79,5.9,8,-65,27.29999924,12.225471,5
2090_0,148,10,565.8153195,331.7271,40,53,10.4,12.3,-51,18.8599987,22.05785,5
2091_0,154,12,78.26092113,72.52521,62,77,6.5,8,63,20.82999992,13.998874,5
2092_0,164,11,1393.318395,93.86783,65,79,5.5,8.2,-9,18.55999947,12.87444,5
2093_0,155,11,876.7916445,325.63235,40,53,9.8,12.2,27,24.46999931,10.643427,5
2094_0,188,11,588.5754697,161.01146,44,54,9.7,11.8,-43,32.27000046,3.8605282,5
2095_0,104,11,123.3228906,334.81717,46,60,8,11.3,104,29.04999924,26.746109,5
2096_0,236,11,508.1476659,233.80069,45,61,8.2,11.1,61,33.32999802,36.37875,5
2097_0,208,11,938.4029531,155.2312,49,59,9,11,-135,21.26000023,15.234991,5
2098_0,228,10,51.86160555,193.18759,45,57,8.6,12.1,-2,22.25,17.510332,5
2099_0,135,11,101.6280746,7.93592,39,53,9.2,12.2,-13,32.84000015,12.445608,5
2100_0,186,10,144.9771844,284.14383,62,80,5.6,7.8,127,27.43000031,8.006042,5
2101_0,175,11,236.2749543,112.818275,55,76,6.7,8.3,-28,12.32999992,12.632731,5
2102_0,246,11,67.62403428,216.2278,51,67,7.2,10.2,25,35.84000015,33.726368,5
2103_0,137,11,34.15016684,326.51575,51,67,7.2,10.2,101,29.86999893,17.710234,5
2104_0,220,11,796.9962285,191.94443,51,63,7.8,10.8,-88,29.63999939,25.396742,5
2105_0,186,11,1083.488796,122.50526,40,53,10.3,12.3,-19,17.69999886,8.589774,5
2106_0,210,11,1037.802519,256.02386,46,58,8.5,11.7,100,25.54999924,31.858965,5
2107_0,209,11,316.0612191,246.68117,37,53,9.6,12.4,51,31.15999985,14.933038,5
2108_0,160,11,985.0817813,4.700231,51,62,7.7,10.9,-67,30.43999863,8.065764,5
2109_0,204,11,1084.316613,238.39781,51,63,7.8,10.8,102,29.63999939,8.837161,5
2110_0,108,11,456.6417274,94.709694,45,58,8.3,11.9,-76,30.13999939,39.682037,5
2111_0,93,11,1067.325177,341.75742,40,53,10.4,12.3,-38,22.55999947,24.309572,5
2112_0,151,10,790.539085,107.858536,50,60,8.9,10.7,50,26.54999924,29.008982,5
2113_0,80,11,222.7511197,52.008,49,66,7.4,10.2,79,34.95000076,23.892815,5
2114_0,210,12,1091.683368,163.91147,49,62,8,11.2,1,25.51000023,12.631561,5
2115_0,87,11,1021.446394,21.851473,43,56,9.2,11.6,-30,23.06999969,23.409582,5
2116_0,221,11,993.199434,243.7094,36,48,10.3,13.3,-27,21.05999947,27.645395,5
2118_0,144,11,191.0463583,64.95356,61,77,6.5,8,18,20.82999992,16.307987,5
2119_0,192,10,1318.450379,136.0224,36,50,9.6,13.3,-56,29.98999977,37.30502,5
2120_0,154,11,1282.079948,94.6083,62,80,5.6,7.8,68,27.43000031,26.831835,5
2121_0,164,11,860.4032095,297.59427,42,55,9.4,11.8,38,25.95999908,18.779114,5
2122_0,218,10,377.7772857,155.27882,48,59,8.5,11.4,54,29.8599987,13.8992195,5
2123_0,173,11,352.6849292,285.28064,35,51,10.7,12.4,-8,20.79999924,17.68227,5
2124_0,81,11,886.2392545,2.5866063,62,79,5.5,8,109,25.59999847,28.167898,5
2125_0,208,1,707.9143718,251.57603,39,53,9.3,12.7,-4,22.88999939,19.367561,5
2126_0,236,11,1353.975977,217.7848,65,79,5.5,8.2,20,20.78999901,21.79918,5
2127_0,228,11,1251.281478,184.03893,62,78,5.8,8.1,-3,23.94999886,17.774078,5
2128_0,88,11,566.4271775,31.988922,51,62,7.7,10.9,-70,31.51999855,21.342073,5
2129_0,233,11,126.101187,186.95416,52,64,7.5,10.5,67,23.68999863,21.787127,5
2130_0,229,10,1260.826197,175.5715,50,61,7.8,11.2,78,26.71999931,25.660099,5
2132_0,234,11,1422.862677,206.36595,47,66,7.2,10.5,-8,34.30999756,22.640442,5
2133_0,240,11,10.04665919,192.99538,48,59,8.5,11.4,-71,28.64999962,23.201654,5
2134_0,231,11,860.4188192,238.99568,38,50,10.8,12.8,-12,17.63999939,28.418945,5
2135_0,116,10,1246.418075,99.568596,49,60,8.3,11.1,4,32.52999878,39.126522,5
2136_0,170,11,623.4862213,356.71027,38,50,10.8,12.8,150,17.63999939,2.4901872,5
2137_0,8,11,734.6686485,34.59112,43,55,9,12.1,-43,20.64999962,44.06301,5
2138_0,184,11,759.5990963,110.14267,61,79,5.9,8,-11,25.39999962,5.1488795,5
2140_0,208,11,1025.192535,146.35585,62,78,6.1,8,-80,21,37.02592,5
2141_0,116,11,303.8008246,356.35797,62,75,6.9,8.2,-6,20.14999962,22.924429,5
2142_0,7,11,921.782378,357.116,43,55,9,12.1,-65,24.14999962,40.332714,5
2144_0,173,11,713.2362908,295.16974,47,66,7.2,10.5,7,29.1099987,9.268624,5
2145_0,208,9,887.4769845,160.03569,37,47,11.1,13.4,31,17.37999916,17.15023,5
2147_0,170,11,35.63701575,8.750992,39,53,9.3,12.7,41,24.32999992,3.4614863,5
2148_0,218,11,126.1063492,244.72278,58,65,7.8,10,36,28.07999992,21.961943,5
2149_0,98,11,1236.492009,111.73108,50,61,8.2,11,-48,31.39999962,42.647346,5
2150_0,227,10,822.4698173,205.54,44,55,8.8,12.4,72,24.71999931,18.67995,5
2151_0,220,11,966.0841452,163.61104,49,62,8,11.2,-79,20.10000038,20.582853,5
2152_0,170,10,1251.629083,74.12459,61,75,6.4,8.5,-16,18.62999916,7.2320075,5
2153_0,86,11,990.3257744,338.01044,47,56,9.3,11.5,70,30.25,32.39211,5
2154_0,220,12,219.6669642,239.82288,38,55,8.7,12.5,132,38.04000092,21.569992,5
2155_0,216,11,1206.221196,245.4669,43,58,8.1,11.8,-27,30.8599987,28.67143,5
2157_0,76,11,1367.3306,73.23013,64,81,6,7.5,-43,24.73999977,35.578594,5
2158_0,222,11,1446.508662,159.95071,46,58,9.1,11.1,86,22.5,28.32054,5
2159_0,107,11,1283.006657,92.78976,59,73,7,8.7,64,19.93999863,38.868084,5
2160_0,175,11,292.1539964,0.19854845,51,61,8.3,10.8,18,22.26999855,7.642372,5
2161_0,241,11,1378.420205,189.13208,46,58,9.1,11.1,92,23.1099987,26.561346,5
2162_0,200,11,1149.600626,275.28976,40,53,10.3,12.3,-22,17.02999878,18.358147,5
2163_0,160,11,136.8415426,88.881935,60,75,6.1,8.8,46,14.25999928,20.413586,5
2164_0,137,10,1183.825995,83.33843,62,78,6.1,8,33,21,23.482492,5
2165_0,101,11,1262.057465,55.368214,50,61,8.2,11,93,32.68000031,22.527271,5
2166_0,125,11,-26.2942885,32.607784,46,56,9.4,11.4,-34,19.55999947,16.386978,5
2167_0,223,11,1426.351739,240.0592,46,58,8.5,11.7,26,22.8599987,20.728756,5
2168_0,234,10,191.4210877,167.37468,41,51,10.3,13.1,-17,11.94999981,31.632147,5
2171_0,188,11,948.2068456,57.926487,46,56,8.4,12.2,-65,29.92000008,3.3442729,5
2172_0,86,11,1245.451453,93.585464,47,57,9.1,11.3,40,18.37999916,43.966183,5
2173_0,98,11,821.8088394,357.82025,61,80,5.6,7.7,8,28.87999916,28.135483,5
2174_0,181,10,1067.488073,122.75614,49,59,8.4,11.3,-43,24,29.603014,5
