system:index,CHILI,EVH,RdNBR_early,RdNBR_update,comp,diff,Aspect,Burning.Index,ERC,FM100,FM1000,mTPI,max_FRP,Max Gust,Slope,Structural Class,sum_FRP
2424_0,190,10,1329.341116,918.170085,1329.341116,411.171031,258.9795,61,79,5.9,8,-9,8617.861,26.93999863,7.4981575,5,227993.0307
2425_0,191,11,157.2556826,392.0065533,392.0065533,-234.7508707,268.07108,42,60,8.7,10.7,-33,634.6121,29.64999962,35.048977,5,764.717865
2426_0,98,11,1105.899876,1014.836424,1105.899876,91.063452,318.81808,38,49,10.5,12.8,10,7795.7393,13.64999962,39.24052,5,298884.46
2427_0,213,11,557.5310111,605.2212697,605.2212697,-47.6902586,207.07132,43,55,9.8,11.9,33,5458.107,15.92999935,11.236638,5,53493.81128
2428_0,102,11,625.9481835,767.2054535,767.2054535,-141.25727,7.1480346,47,66,7.2,10.5,72,5912.651,33.11000061,21.299356,5,251558.0101
2429_0,239,11,627.4237457,743.3989458,743.3989458,-115.9752001,230.46654,46,58,8.5,11.7,-96,6969.7437,22.8599987,37.4731,5,234774.8905
2431_0,207,10,43.07286945,6.187304344,43.07286945,36.88556511,176.5942,63,66,7.7,10,0,7830.224,22.98999977,12.03818,5,152690.4116
2432_0,41,11,298.2849931,546.9138024,546.9138024,-248.6288093,60.757153,39,49,10.6,12.4,-3,5150.9277,11.94999981,38.82797,5,218530.3234
2433_0,237,11,1067.350881,1128.642125,1128.642125,-61.291244,208.52107,62,65,7.6,10.1,-80,7830.224,22.03999901,24.247534,5,152690.4116
2434_0,177,1,447.5133998,325.1093894,447.5133998,122.4040104,271.19388,35,46,11.2,13.4,-74,9812.753,21.60000038,42.08744,5,177348.5354
2435_0,199,11,1349.928258,1380.483881,1380.483881,-30.555623,263.0116,49,66,7.4,10.2,67,9586.304,37.07999802,10.485506,5,599974.8423
2436_0,186,10,1191.83692,672.3367405,1191.83692,519.5001795,123.79375,59,73,7,8.7,-39,9320.295,22.78999901,13.035085,5,353276.0881
2437_0,224,11,524.5487535,696.8330048,696.8330048,-172.2842513,165.72188,62,77,6.5,8.1,-26,898.774,23.56999969,28.633516,5,15106.14957
2438_0,168,11,899.2898352,847.5532116,899.2898352,51.7366236,296.80392,36,50,9.6,13.3,-101,10070.473,29.9299984,10.747367,5,218568.3641
2439_0,250,10,1091.76656,765.9318102,1091.76656,325.8347498,207.76976,62,76,5.8,8.6,37,8763.596,20.3599987,33.817604,5,446451.4145
2441_0,191,11,860.2465001,1104.061422,1104.061422,-243.8149219,281.70505,62,79,5.5,8,-49,3706.1006,23.45999908,13.192899,5,76848.59924
2442_0,0,11,78.61582444,140.4166806,140.4166806,-61.80085616,39.09434,65,67,7.5,9.6,-143,2190.229,23.70999908,47.544056,5,19227.68758
2443_0,96,11,36.69385839,72.26840116,72.26840116,-35.57454277,344.47235,42,55,9.9,11.7,60,1967.9224,19.36999893,24.167963,5,72477.3241
2445_0,113,1,1120.15542,906.3429074,1120.15542,213.8125126,56.262253,36,50,9.6,13.3,-16,7813.8086,30.86999893,19.713158,5,224072.1072
2446_0,181,11,99.86712913,81.59457007,99.86712913,18.27255906,292.73587,40,53,10.4,12.3,-4,4640.046,18.8599987,12.857124,5,49782.25061
2447_0,123,11,789.4393664,954.6380827,954.6380827,-165.1987163,60.666492,38,50,10.8,12.8,118,6749.956,17.63999939,19.830263,5,177368.6538
2448_0,152,11,128.1802338,243.2963367,243.2963367,-115.1161029,99.98201,46,56,9.4,11.4,-91,3460.457,19.55999947,36.85169,5,79096.47952
2449_0,180,11,679.0307462,826.6016133,826.6016133,-147.5708671,264.40213,62,78,6.1,8,5,9347.974,22.64999962,37.536892,5,320128.9899
2450_0,204,12,852.2614346,967.6930631,967.6930631,-115.4316285,175.88982,41,54,8.8,12.4,9,4435.1533,25.14999962,8.782052,5,184008.4354
2451_0,165,11,876.0762742,889.5834666,889.5834666,-13.5071924,41.857666,49,60,8.2,11.4,-68,6404.4136,20.10000038,4.750436,5,29914.00919
2452_0,247,11,1307.153018,1100.644724,1307.153018,206.508294,217.4375,45,55,8.9,12,38,8661.258,22.5,33.238293,5,388065.7539
2453_0,190,11,581.9108161,690.8401782,690.8401782,-108.9293621,271.21442,45,57,9,11.5,-98,5449.197,24.71999931,16.475851,5,234576.682
2454_0,72,11,65.68843792,162.7499587,162.7499587,-97.06152078,36.492496,34,45,11.5,13.5,-38,10032.42,28.14999962,23.104916,5,222983.4319
2455_0,173,11,-41.93226136,-9.440408306,-9.440408306,-32.49185305,285.96548,46,56,8.4,12.2,-33,10015.042,34.86000061,33.1479,5,232571.3318
2456_0,231,11,1333.660705,1255.630862,1333.660705,78.029843,231.65384,46,64,7.2,10.9,-32,8971.249,32.75999832,24.583057,5,483670.3633
2457_0,185,11,1112.156184,902.1322709,1112.156184,210.0239131,220.70287,38,49,10.5,12.8,-52,9669.137,13.60999966,1.2292798,5,410094.6182
2458_0,184,11,1274.601862,1261.344103,1274.601862,13.257759,296.1139,51,61,8.5,10.7,58,3058.0676,22.29999924,18.20244,5,69133.37308
2459_0,163,11,698.975546,886.6451015,886.6451015,-187.6695555,89.78788,32,46,11,13.6,32,1625.5814,29.71999931,9.699981,5,41432.95135
2460_0,128,12,1023.56755,1172.705243,1172.705243,-149.137693,356.6649,49,60,8.2,11.4,-91,1388.9998,18.18000031,15.575775,5,29726.14978
2461_0,176,11,433.5300619,526.8629053,526.8629053,-93.3328434,290.3756,61,80,5.6,7.7,102,1389.6992,28.87999916,23.90567,5,15505.18277
2462_0,162,11,1127.314809,1284.206244,1284.206244,-156.891435,359.58005,51,72,6.7,9.2,17,9413.2705,16.82999992,6.5640564,5,763312.4277
2463_0,175,10,919.3974363,1173.048704,1173.048704,-253.6512677,95.30619,59,73,7,8.7,-60,9497.333,19.93999863,12.343565,5,582508.001
2464_0,218,11,945.0199253,1120.279346,1120.279346,-175.2594207,246.79007,42,54,8.8,12.6,73,7017.6133,32.81999969,28.07794,5,351108.7128
2465_0,237,11,1140.607833,878.0171573,1140.607833,262.5906757,225.91399,44,57,9.1,11.8,0,3361.447,26.67000008,25.278767,5,60491.20087
2467_0,134,10,1300.055979,1245.502505,1300.055979,54.553474,55.575886,48,62,7.8,10.9,74,9200.956,37.29000092,15.122726,5,460623.6304
2468_0,184,11,438.6743736,318.8838666,438.6743736,119.790507,276.58487,34,45,11.5,13.5,29,9812.753,21.86999893,8.107007,5,177348.5354
2469_0,167,10,264.2444101,423.8807927,423.8807927,-159.6363826,70.19397,33,48,11.1,13.1,-9,1745.3202,31.68999863,5.6879,5,22762.14075
2470_0,146,11,504.3335568,563.4598465,563.4598465,-59.1262897,309.78848,50,67,7.2,10.1,-11,5171.504,37.29000092,16.525425,5,369111.8669
2471_0,147,10,56.61585917,816.1493709,816.1493709,-759.5335117,97.00845,61,76,5.9,8.6,-44,2858.892,12.42999935,25.75157,5,153698.5786
2472_0,220,10,707.0972079,825.607288,825.607288,-118.5100801,159.90334,59,74,6.2,9,-4,4115.002,14.43999958,23.842693,5,343079.9783
2473_0,222,11,42.16750773,543.2442006,543.2442006,-501.0766929,222.2855,39,53,9,12.6,-20,4669.361,33.29000092,14.042198,5,158245.9322
2474_0,236,10,1289.196141,1166.814346,1289.196141,122.381795,199.22331,46,58,8.6,11.5,82,9647.551,26.63999939,19.51294,5,437971.7521
2475_0,193,11,1138.543992,1045.172661,1138.543992,93.371331,268.5899,45,57,9,11.5,-94,9858.388,24.23999977,29.216074,5,233863.3707
2476_0,242,10,1168.113699,1029.677962,1168.113699,138.435737,200.50397,49,59,8.2,11.4,58,4499.314,31.28999901,26.135355,5,155854.8112
2477_0,208,11,1227.426312,1157.863318,1227.426312,69.562994,148.19583,49,59,8.4,11.3,68,3031.7705,20.59000015,32.979637,5,81897.79214
2478_0,80,11,216.2454306,287.4139761,287.4139761,-71.1685455,20.368654,48,58,9.1,11.1,15,2463.969,21.93999863,27.242506,5,15106.44592
2479_0,188,11,58.57208559,27.92707055,58.57208559,30.64501504,134.85736,60,67,7.4,9.7,6,1511.1519,25.97999954,26.77838,5,32636.14425
2480_0,184,11,298.8695317,336.0191487,336.0191487,-37.149617,50.02548,41,54,9.9,11.6,-29,2911.5483,13.67999935,0.27941215,5,89236.55637
2481_0,209,11,149.9721683,155.2010275,155.2010275,-5.2288592,246.38571,43,58,8.1,11.8,17,9808.075,31.76999855,16.586637,5,288604.4801
2482_0,93,11,1176.737493,1023.942097,1176.737493,152.795396,49.651215,45,55,8.9,12,17,7444.8955,28.52999878,22.338543,5,350342.8384
2483_0,187,10,530.9200775,466.217188,530.9200775,64.7028895,116.88672,38,49,10.5,12.8,-48,9669.137,13.60999966,0.8530647,5,410094.6182
2484_0,212,11,1290.717006,1127.762135,1290.717006,162.954871,226.96915,61,79,5.9,8,-57,9145.9375,23.75,9.159259,5,319631.5245
2485_0,145,11,69.07590605,201.2739181,201.2739181,-132.1980121,340.56403,63,81,5.9,7.4,-6,3219.7556,25.39999962,16.947863,5,121609.9112
2486_0,47,11,229.0142735,-295.9787525,229.0142735,524.993026,345.59558,51,69,6.9,10,27,5171.504,35.84000015,35.92153,5,369111.8669
2487_0,173,11,48.51147876,129.2911723,129.2911723,-80.77969354,348.25168,51,69,6.8,9.9,-137,6945.8413,36.32999802,2.7758274,5,302397.0289
2488_0,178,11,85.44327158,198.9528127,198.9528127,-113.5095411,284.73193,34,49,10,13.3,-43,5985.609,34.30999756,14.721588,5,146184.7955
2489_0,111,11,44.01302983,-49.67998481,44.01302983,93.69301464,22.618599,46,56,9.4,11.4,1,9887.816,19.55999947,19.129387,5,263360.8965
2490_0,120,11,468.8119794,1013.44514,1013.44514,-544.6331606,317.83514,63,79,6,7.8,12,9320.295,25.59999847,28.015163,5,353276.0881
2491_0,211,11,347.0631575,208.4687411,347.0631575,138.5944164,249.76364,35,48,11.2,12.9,-52,6886.686,21.60000038,41.06785,5,98582.65674
2492_0,115,10,114.4652153,305.3714626,305.3714626,-190.9062473,71.05626,51,62,7.7,10.9,134,3091.475,32.45000076,24.245481,5,82516.94373
2493_0,148,11,921.5576662,883.4035293,921.5576662,38.1541369,319.0726,51,67,7.2,10.2,-28,5163.3438,29.86999893,27.462427,5,114630.5627
2494_0,192,11,617.4995253,857.2216991,857.2216991,-239.7221738,188.04858,49,62,8,10.7,56,3080.1963,29.8599987,7.1534963,5,38033.10352
2495_0,209,11,61.81789515,123.0462907,123.0462907,-61.22839555,151.16356,45,60,8.2,11.3,3,9608.121,27.63999939,18.562708,5,307923.1763
2496_0,153,11,1130.246108,490.2317445,1130.246108,640.0143635,316.0777,39,53,9,12.6,10,5862.0405,28.72999954,5.282978,5,101300.8608
2497_0,180,11,390.7226316,503.7816988,503.7816988,-113.0590672,7.527832,41,54,9.9,11.6,-28,2911.5483,13.67999935,0.880867,5,89236.55637
2498_0,156,10,48.12811395,78.88851618,78.88851618,-30.76040223,14.143789,39,54,9.2,12.1,41,5862.0405,33.11999893,6.892215,5,101300.8608
2499_0,231,10,740.2865401,1029.660858,1029.660858,-289.3743179,176.28947,61,75,6.2,8.6,-74,8792.572,14.81999969,24.699238,5,376787.0821
2500_0,74,11,632.0276515,823.9321412,823.9321412,-191.9044897,41.673054,41,54,9.9,11.6,13,7367.5186,16.52999878,28.298235,6,422160.4564
2501_0,194,11,1035.676555,904.598075,1035.676555,131.07848,245.89148,41,54,9.9,11.6,34,7367.5186,16.52999878,49.83492,6,422160.4564
2503_0,181,11,353.6968596,715.5992099,715.5992099,-361.9023503,115.08799,49,66,7.3,10.4,10,3139.796,19.02000046,4.3474035,6,15260.45905
2504_0,181,12,436.7863197,749.1530491,749.1530491,-312.3667294,309.01257,63,79,6,7.8,-36,8734.558,24.76999855,9.924301,6,277908.1935
2505_0,222,11,944.5949207,893.854766,944.5949207,50.7401547,158.53583,62,76,5.8,8.6,-55,9497.333,20.82999992,30.747969,6,582508.001
2506_0,101,11,995.5540911,1049.011143,1049.011143,-53.4570519,68.57738,43,56,9.2,11.6,1,3911.451,23.26999855,26.378395,6,60071.54413
2507_0,155,11,1190.837721,1069.936987,1190.837721,120.900734,289.16663,43,55,8.7,12.3,-117,8661.258,22.5,31.63776,6,388065.7539
2508_0,132,11,-9.283362156,342.5968153,342.5968153,-351.8801775,40.356754,37,53,9.1,12.7,-82,5476.548,34.77000046,13.802854,6,134815.0521
2509_0,164,11,1193.633255,1129.917356,1193.633255,63.715899,278.7994,49,60,8.3,11.1,95,3372.1545,32.38999939,42.144447,6,95230.24966
2510_0,162,11,128.9813456,312.2113986,312.2113986,-183.230053,345.96902,63,79,6,7.8,-16,8734.558,26.59999847,17.381948,6,277908.1935
2511_0,236,10,581.8417223,807.5563414,807.5563414,-225.7146191,225.99933,65,79,5.5,8.2,22,9672.879,20.78999901,24.08249,6,357346.9693
2512_0,122,1,669.2804163,831.6970546,831.6970546,-162.4166383,89.50138,35,46,11.2,13.4,1,7380.509,24.1099987,26.134457,6,228074.5522
2513_0,169,11,907.9619681,890.7613558,907.9619681,17.2006123,68.38358,61,72,6.8,9,-50,9355.806,20.89999962,8.205162,6,672662.139
2514_0,160,11,18.40245838,54.60588188,54.60588188,-36.2034235,301.86093,38,55,8.7,12.5,147,1964.955,32.11999893,18.769592,6,34941.15118
2515_0,227,10,1226.304753,1143.740508,1226.304753,82.564245,182.20927,50,61,7.8,11.2,106,1451.4913,26.71999931,18.678051,6,29934.00494
2516_0,236,11,1048.963714,952.066003,1048.963714,96.897711,191.06123,43,55,9,12.1,-81,4714.2246,24.14999962,15.9747305,6,187729.4472
2517_0,39,11,16.15968807,-82.97868332,16.15968807,99.13837139,48.68281,50,61,7.8,11.2,67,1451.4913,23.53999901,37.366184,6,29934.00494
2518_0,184,11,1260.369845,1190.604196,1260.369845,69.765649,269.21323,46,58,8.6,11.5,-58,9647.551,26.63999939,34.188805,6,437971.7521
2519_0,56,11,1083.613929,1123.879227,1123.879227,-40.265298,71.06456,49,59,8.2,11.4,71,2941.1494,27.23999977,34.218372,6,53853.75293
2520_0,244,11,802.1971865,1060.964211,1060.964211,-258.7670245,197.4955,38,50,10.8,12.8,3,6322.4365,17.69999886,23.773344,6,385283.7924
2521_0,72,11,419.7282787,810.5757398,810.5757398,-390.8474611,334.57428,44,57,8.8,12.1,-35,7769.0083,25.75,33.907665,6,220659.3487
2522_0,241,11,1322.021501,1135.708281,1322.021501,186.31322,230.28264,48,59,8.3,11.4,161,9948.188,26.14999962,32.109627,6,403290.2578
2523_0,79,11,836.5535471,919.8765216,919.8765216,-83.3229745,14.98758,45,60,8.2,11.3,-27,9608.121,27.92000008,25.903246,6,307923.1763
2524_0,81,11,328.8916058,626.9995755,626.9995755,-298.1079697,69.281425,46,60,8,11.3,-1,2830.5066,26.13999939,33.819702,6,75081.63216
2525_0,168,11,233.8522628,443.9451947,443.9451947,-210.0929319,109.78155,48,59,8.5,11.4,-91,5672.584,22.5,18.552423,6,129731.7795
2526_0,169,11,1055.151743,1090.163406,1090.163406,-35.011663,132.21062,42,54,9.7,12.4,-14,9528.003,22.76999855,26.412136,6,253193.4421
2527_0,219,11,1170.043555,1138.526389,1170.043555,31.517166,248.12326,49,60,8.3,11.1,-10,3372.1545,32.38999939,38.87331,6,95230.24966
2528_0,188,10,1071.63839,901.6298064,1071.63839,170.0085836,274.28214,62,76,5.8,8.6,75,8763.596,20.79999924,7.9345193,6,446451.4145
2529_0,195,11,979.6994812,964.4279573,979.6994812,15.2715239,134.17612,40,52,10.4,12.6,-62,8012.495,23.13999939,24.069513,6,157548.8885
2530_0,183,11,1040.187962,1019.117781,1040.187962,21.070181,128.68333,39,56,8.6,12.4,-81,8245.395,33.65999985,25.439207,6,200334.001
2531_0,243,10,668.4530852,803.9981647,803.9981647,-135.5450795,181.84915,49,60,8,11.3,62,6403.857,32.06999969,28.013704,6,436176.3999
2532_0,69,11,1047.7389,950.0321162,1047.7389,97.7067838,107.481995,50,61,8.2,11,0,9932.409,32.68000031,51.702744,6,463183.1687
2533_0,212,11,1109.17707,1017.891279,1109.17707,91.285791,219.75833,57,73,6.5,9.1,-86,8542.786,20.40999985,11.664033,6,184240.4236
2534_0,90,11,911.7357744,941.9415443,941.9415443,-30.2057699,328.89255,41,53,9.9,12.4,-40,9485.056,21.06999969,36.013004,6,365965.6848
2535_0,241,11,1031.766346,1104.627058,1104.627058,-72.860712,226.56549,40,51,10.3,13.2,0,6127.1265,25.32999992,31.097864,6,271593.9316
2536_0,177,11,627.0799246,679.8626901,679.8626901,-52.7827655,329.71146,43,52,9.6,12.3,-69,9936.641,32.27000046,22.088804,6,331580.8779
2537_0,203,10,1370.670247,1022.293922,1370.670247,348.376325,155.51314,62,76,5.8,8.6,51,9654.514,18.30999947,12.158972,6,387462.6733
2538_0,242,11,1346.839935,1146.251106,1346.839935,200.588829,233.16406,43,55,8.7,12.3,60,9996.573,26.51999855,32.610153,6,436668.7721
2539_0,134,11,896.5173606,965.0955308,965.0955308,-68.5781702,100.14643,38,50,10.8,12.8,18,6749.956,17.63999939,25.122835,6,177368.6538
2540_0,122,11,1134.727345,1079.576606,1134.727345,55.150739,94.28363,62,78,5.8,8.1,112,3706.1006,23.94999886,28.125774,6,76848.59924
2541_0,204,11,139.162893,196.9696086,196.9696086,-57.8067156,151.13155,62,77,6.5,8,-3,568.0071,20.8599987,14.858097,6,1493.602142
2542_0,145,11,-20.67006983,92.16688855,92.16688855,-112.8369584,305.30402,41,51,10.3,13.1,-60,6785.1685,15.05999947,25.504528,6,156929.1868
2543_0,204,10,1198.336595,1170.637583,1198.336595,27.699012,188.3338,65,79,5.5,8.2,22,9672.879,18.55999947,7.7020926,6,357346.9693
2544_0,210,11,705.8626751,991.8220042,991.8220042,-285.9593291,233.4532,47,66,7.2,10.5,-19,5912.651,34.95000076,14.119208,6,251558.0101
2545_0,160,11,1191.509556,1142.491233,1191.509556,49.018323,115.79106,38,49,10.5,12.8,117,9669.137,13.17999935,29.033413,6,410094.6182
2546_0,178,11,1004.907491,1008.273635,1008.273635,-3.366144,66.55731,62,78,5.8,8.1,-33,3706.1006,21.11999893,13.41949,6,76848.59924
2547_0,212,11,825.1949515,1035.428714,1035.428714,-210.2337625,253.55537,44,56,9,12.2,-93,5150.9277,13.17999935,33.69873,6,218530.3234
2548_0,146,11,562.1029226,616.223934,616.223934,-54.1210114,289.4271,49,62,8,10.7,-73,9786.442,25.69999886,42.161034,6,268278.2394
2549_0,176,11,853.3911793,1095.849922,1095.849922,-242.4587427,132.21611,39,59,9.2,11,-50,634.6121,30.01000023,10.481793,6,764.717865
2550_0,129,11,1192.934741,1137.20219,1192.934741,55.732551,356.7442,49,60,8,11.3,30,6403.857,32.06999969,22.578455,6,436176.3999
2551_0,249,11,1254.820516,1029.778309,1254.820516,225.042207,184.50572,40,52,10.4,12.6,-70,9528.003,22.28999901,31.135328,6,253193.4421
2552_0,230,11,1136.207096,1134.812798,1136.207096,1.394298,235.8634,46,59,8.4,11.6,38,1620.2891,20.68000031,19.355478,6,66213.66911
2553_0,175,11,1101.733329,1146.465121,1146.465121,-44.731792,109.7428,49,59,8.2,11.4,73,2941.1494,32.04000092,17.739374,6,53853.75293
2554_0,86,11,1040.535036,1101.645943,1101.645943,-61.110907,15.540667,62,65,7.6,10.1,-44,7830.224,22.03999901,22.387682,6,152690.4116
2555_0,228,11,34.12504642,724.7943893,724.7943893,-690.6693429,262.9346,46,57,8.4,12.2,24,3104.0508,31.14999962,23.288607,6,64324.19946
2556_0,212,11,148.4590474,220.7253699,220.7253699,-72.2663225,198.95334,47,55,9.8,11.4,-28,5292.466,21.39999962,3.4220066,6,155215.9604
2557_0,192,11,96.49850297,224.8080225,224.8080225,-128.3095195,320.07434,50,62,7.8,10.9,-108,9647.551,27.45999908,33.41783,6,437971.7521
2558_0,220,11,903.2298396,1014.543116,1014.543116,-111.3132764,245.06947,49,60,8.3,11.1,-13,3372.1545,32.38999939,32.478935,6,95230.24966
2559_0,210,11,1301.062147,1192.986454,1301.062147,108.075693,258.53082,40,52,10.4,12.6,1,7780.3975,23.93000031,26.58396,6,261285.6555
2560_0,215,11,996.8717788,905.8028303,996.8717788,91.0689485,235.63632,62,76,5.8,8.6,-3,9639.897,22.71999931,13.475567,6,799829.825
2561_0,115,0,292.5566818,227.8477694,292.5566818,64.7089124,311.4889,49,66,7.4,10.2,-49,6945.8413,37.06999969,35.456264,6,302397.0289
2562_0,234,10,861.2680981,847.5219813,861.2680981,13.7461168,231.75502,38,50,10.8,12.8,150,6749.956,17.63999939,30.527906,6,177368.6538
2563_0,215,11,16.44836508,108.1145554,108.1145554,-91.66619032,242.79385,51,66,7.2,10.5,-68,8072.5254,29.9299984,20.027012,6,351020.571
2564_0,213,11,597.6309373,877.2766428,877.2766428,-279.6457055,201.21857,41,56,8.4,12.1,-45,7782.2095,34.32999802,14.430426,6,385433.1474
2565_0,249,11,49.86521305,5.540527043,49.86521305,44.32468601,194.91182,44,56,9,12.2,-19,5150.9277,18.35000038,47.15792,6,218530.3234
2566_0,209,11,1396.570289,1148.393493,1396.570289,248.176796,163.9266,50,65,7.5,10.5,87,9200.956,30.25,26.541763,6,460623.6304
2567_0,204,12,562.8372738,908.4536028,908.4536028,-345.616329,258.7197,61,75,6.4,8.6,49,8792.572,14.8399992,34.68504,6,376787.0821
2568_0,242,10,989.6809369,1005.431274,1005.431274,-15.7503371,229.34698,47,60,8.2,11.1,16,3853.532,26.45999908,35.567223,6,64244.51953
2569_0,220,11,1147.460558,986.5605399,1147.460558,160.9000181,241.94966,50,61,7.8,11.2,48,1545.0306,24.93999863,20.840652,6,46894.06561
2570_0,179,11,431.7678372,670.3170145,670.3170145,-238.5491773,298.7096,47,55,9.8,11.4,-13,5292.466,21.39999962,1.9454731,6,155215.9604
2571_0,145,11,310.3396887,307.9449976,310.3396887,2.3946911,295.22635,42,54,9.7,12.4,36,6127.1265,22.86999893,34.567284,6,271593.9316
2572_0,178,11,717.106781,996.3177844,996.3177844,-279.2110034,132.06473,47,56,9.5,11.4,23,3460.457,17.87999916,42.35856,6,79096.47952
2573_0,131,11,456.9683932,339.9771996,456.9683932,116.9911936,29.424562,40,57,8.4,12.1,-23,4939.8584,29.9299984,13.543671,6,170338.9476
2574_0,224,11,185.2854134,893.6877825,893.6877825,-708.4023691,239.2313,49,60,8.1,11.5,-37,1388.9998,26.26000023,24.264524,6,29726.14978
2575_0,200,11,171.9156647,356.2376788,356.2376788,-184.3220141,270.71597,66,83,5.2,7.3,52,1194.8325,17.85000038,21.23905,6,29251.80179
2576_0,238,11,90.61068392,85.44710943,90.61068392,5.16357449,227.62657,42,54,9.7,12.4,31,6127.1265,22.76999855,27.680174,6,271593.9316
2577_0,186,11,1017.552855,950.6077576,1017.552855,66.9450974,271.89557,47,66,7.2,10.5,-3,5912.651,31.38999939,6.1425576,6,251558.0101
2578_0,179,12,-20.14061734,102.8892776,102.8892776,-123.0298949,298.12045,49,62,8,11.2,-40,2680.6023,21.40999985,2.9908242,6,64046.302
2579_0,226,11,1020.575219,1057.075873,1057.075873,-36.500654,168.23805,49,60,8.2,11.4,-86,1388.9998,18.18000031,23.202337,6,29726.14978
2580_0,248,11,785.0618131,936.1414111,936.1414111,-151.079598,195.82928,45,58,8.9,11.4,-42,9786.442,28.43999863,34.7304,6,268278.2394
2581_0,238,11,1368.216736,1211.337904,1368.216736,156.878832,198.78816,59,73,6.6,8.7,51,6142.327,16.76000023,24.80284,6,348351.1601
2582_0,199,11,421.2871771,477.4046495,477.4046495,-56.1174724,265.10388,50,62,7.8,10.9,203,3853.532,27.67000008,29.104647,6,64244.51953
2583_0,217,11,473.1125884,555.4905349,555.4905349,-82.3779465,240.13757,50,67,7.1,10,-18,8072.5254,26.36999893,17.756367,6,351020.571
