year,ecoregion,state,severity,struccond,hectares_burned,lsr_hectares_burned,region_hectares,region_lsr_hectares,region_og_hectares,region_lsr_og_hectares,yr_group
1987,Coast Range,Oregon,Very low / unburned,Sapling/pole - moderate/closed,212.49,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,Low,Sapling/pole - moderate/closed,62.55,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,Low / moderate,Sapling/pole - moderate/closed,151.74,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,Moderate / high,Sapling/pole - moderate/closed,222.48,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,High,Sapling/pole - moderate/closed,185.94,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,Very high,Sapling/pole - moderate/closed,174.42,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,Very low / unburned,Small/medium tree - moderate/closed,76.41,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,Low,Small/medium tree - moderate/closed,20.52,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,Low / moderate,Small/medium tree - moderate/closed,39.96,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,Moderate / high,Small/medium tree - moderate/closed,49.14,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,High,Small/medium tree - moderate/closed,37.35,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,Very high,Small/medium tree - moderate/closed,38.34,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,Very low / unburned,Large tree - moderate/closed,18.72,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,Low,Large tree - moderate/closed,3.6,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,Low / moderate,Large tree - moderate/closed,5.49,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,Moderate / high,Large tree - moderate/closed,10.26,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,High,Large tree - moderate/closed,6.48,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,Very high,Large tree - moderate/closed,7.02,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,Very low / unburned,Large/giant tree - moderate/closed,3.51,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,Low,Large/giant tree - moderate/closed,1.26,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,Low / moderate,Large/giant tree - moderate/closed,2.61,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,Moderate / high,Large/giant tree - moderate/closed,2.61,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,High,Large/giant tree - moderate/closed,2.7,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Coast Range,Oregon,Very high,Large/giant tree - moderate/closed,2.97,0.0,2358035.030915044,353348.44332383265,334291.14,133355.61,1985 - 2019
1987,Olympic Peninsula,Washington,Very low / unburned,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Low,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Low / moderate,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Moderate / high,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,High,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Very high,Nonforest,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Very low / unburned,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Low,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Low / moderate,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Moderate / high,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,High,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Very high,Sparse,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Very low / unburned,Open,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Low,Open,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Low / moderate,Open,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Moderate / high,Open,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,High,Open,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Very high,Open,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Very low / unburned,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Low,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Low / moderate,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Moderate / high,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,High,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Very high,Sapling/pole - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Very low / unburned,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Low,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Low / moderate,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Moderate / high,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,High,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Very high,Small/medium tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Very low / unburned,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Low,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Low / moderate,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Moderate / high,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,High,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Very high,Large tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Very low / unburned,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Low,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Low / moderate,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Moderate / high,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,High,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Olympic Peninsula,Washington,Very high,Large/giant tree - moderate/closed,0.0,0.0,1733874.3235972885,149682.15010059494,353079.08999999997,66558.15,1985 - 2019
1987,Western Cascades,Oregon,Very low / unburned,Nonforest,59.31,5.4,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Low,Nonforest,18.81,1.08,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Low / moderate,Nonforest,55.89,1.44,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Moderate / high,Nonforest,50.22,1.17,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,High,Nonforest,18.18,0.18,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Very high,Nonforest,25.92,0.09,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Very low / unburned,Sparse,122.31,3.69,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Low,Sparse,21.6,1.44,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Low / moderate,Sparse,53.91,3.51,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Moderate / high,Sparse,77.58,2.25,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,High,Sparse,48.51,1.71,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Very high,Sparse,46.62,0.81,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Very low / unburned,Open,233.91,11.16,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Low,Open,54.99,4.59,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Low / moderate,Open,128.07,9.54,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Moderate / high,Open,161.28,7.65,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,High,Open,94.59,5.49,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Very high,Open,83.97,3.87,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Very low / unburned,Sapling/pole - moderate/closed,173.43,13.32,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Low,Sapling/pole - moderate/closed,51.3,5.22,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Low / moderate,Sapling/pole - moderate/closed,111.87,12.24,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Moderate / high,Sapling/pole - moderate/closed,139.86,11.61,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,High,Sapling/pole - moderate/closed,104.94,9.81,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Very high,Sapling/pole - moderate/closed,255.96,14.31,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Very low / unburned,Small/medium tree - moderate/closed,433.98,126.0,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Low,Small/medium tree - moderate/closed,158.76,43.56,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Low / moderate,Small/medium tree - moderate/closed,325.26,61.92,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Moderate / high,Small/medium tree - moderate/closed,370.98,43.38,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,High,Small/medium tree - moderate/closed,208.89,25.38,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Very high,Small/medium tree - moderate/closed,310.86,44.37,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Very low / unburned,Large tree - moderate/closed,476.55,151.38,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Low,Large tree - moderate/closed,142.92,33.3,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Low / moderate,Large tree - moderate/closed,234.63,56.52,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Moderate / high,Large tree - moderate/closed,190.08,36.99,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,High,Large tree - moderate/closed,122.76,21.33,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Very high,Large tree - moderate/closed,203.04,38.7,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Very low / unburned,Large/giant tree - moderate/closed,141.75,63.54,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Low,Large/giant tree - moderate/closed,31.41,10.35,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Low / moderate,Large/giant tree - moderate/closed,40.5,15.03,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Moderate / high,Large/giant tree - moderate/closed,31.77,9.18,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,High,Large/giant tree - moderate/closed,48.96,6.3,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Oregon,Very high,Large/giant tree - moderate/closed,68.31,14.58,2894036.740370086,539256.5354734417,907257.78,255606.57,1985 - 2019
1987,Western Cascades,Washington,Very low / unburned,Nonforest,0.0,0.0,3265293.77957186,467968.4460690933,719646.48,180820.88999999998,1985 - 2019
1987,Western Cascades,Washington,Low,Nonforest,0.0,0.0,3265293.77957186,467968.4460690933,719646.48,180820.88999999998,1985 - 2019
1987,Western Cascades,Washington,Low / moderate,Nonforest,0.0,0.0,3265293.77957186,467968.4460690933,719646.48,180820.88999999998,1985 - 2019
1987,Western Cascades,Washington,Moderate / high,Nonforest,0.0,0.0,3265293.77957186,467968.4460690933,719646.48,180820.88999999998,1985 - 2019
1987,Western Cascades,Washington,High,Nonforest,0.0,0.0,3265293.77957186,467968.4460690933,719646.48,180820.88999999998,1985 - 2019
1987,Western Cascades,Washington,Very high,Nonforest,0.0,0.0,3265293.77957186,467968.4460690933,719646.48,180820.88999999998,1985 - 2019
1987,Western Cascades,Washington,Very low / unburned,Sparse,0.0,0.0,3265293.77957186,467968.4460690933,719646.48,180820.88999999998,1985 - 2019
1987,Western Cascades,Washington,Low,Sparse,0.0,0.0,3265293.77957186,467968.4460690933,719646.48,180820.88999999998,1985 - 2019
1987,Western Cascades,Washington,Low / moderate,Sparse,0.0,0.0,3265293.77957186,467968.4460690933,719646.48,180820.88999999998,1985 - 2019
1987,Western Cascades,Washington,Moderate / high,Sparse,0.0,0.0,3265293.77957186,467968.4460690933,719646.48,180820.88999999998,1985 - 2019
1987,Western Cascades,Washington,High,Sparse,0.0,0.0,3265293.77957186,467968.4460690933,719646.48,180820.88999999998,1985 - 2019
1987,Western Cascades,Washington,Very high,Sparse,0.0,0.0,3265293.77957186,467968.4460690933,719646.48,180820.88999999998,1985 - 2019
1987,Western Cascades,Washington,Very low / unburned,Open,0.0,0.0,3265293.77957186,467968.4460690933,719646.48,180820.88999999998,1985 - 2019
1987,Western Cascades,Washington,Low,Open,0.0,0.0,3265293.77957186,467968.4460690933,719646.48,180820.88999999998,1985 - 2019
1987,Western Cascades,Washington,Low / moderate,Open,0.0,0.0,3265293.77957186,467968.4460690933,719646.48,180820.88999999998,1985 - 2019
1987,Western Cascades,Washington,Moderate / high,Open,0.0,0.0,3265293.77957186,467968.4460690933,719646.48,180820.88999999998,1985 - 2019
1987,Western Cascades,Washington,High,Open,0.0,0.0,3265293.77957186,467968.4460690933,719646.48,180820.88999999998,1985 - 2019
1987,Western Cascades,Washington,Very high,Open,0.0,0.0,3265293.77957186,467968.4460690933,719646.48,180820.88999999998,1985 - 2019
1987,Western Cascades,Washington,Very low / unburned,Sapling/pole - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,719646.48,180820.88999999998,1985 - 2019
1987,Western Cascades,Washington,Low,Sapling/pole - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,719646.48,180820.88999999998,1985 - 2019
1987,Western Cascades,Washington,Low / moderate,Sapling/pole - moderate/closed,0.0,0.0,3265293.77957186,467968.4460690933,719646.48,180820.88999999998,1985 - 2019
